income,loan_amount,employment_status_Unemployed
-1.3815880924717217,-0.00686528091390262,0
0.306952933652694,-1.0074161625667972,1
0.3557595062586879,0.35594532966629916,0
-1.6508561720195634,0.4485823570204693,1
-1.2149247394251175,1.6977270086306846,0
0.2953059106444454,0.8307722078057963,1
1.0531943363954765,1.0635360489508718,1
0.6596913447596503,1.3447834837226895,1
0.9985642522853583,-1.2350689953061256,1
-1.4179157118545922,-0.1964694955215565,0
0.7112710180818939,-0.26816558565773413,1
-0.8815980333319088,-0.22621272499389156,0
0.09952500007721968,0.5563394509083085,0
1.501050102069796,-0.4106349449679405,1
1.3704370583344372,-1.462508869361881,1
0.1671886575537113,0.8260871167671946,0
-0.9376146678001518,-1.677597139770414,1
-0.21161690028599175,-0.9868301564880927,1
-1.806149812129544,0.5400126185010601,0
-0.18499513340999507,0.049284825321460245,0
-1.4506383003063381,0.8586697953538337,0
1.3338321288799417,0.6161808409922667,0
-0.8028419729904185,0.6660841591761606,0
0.3130537552284432,0.01528242217766908,1
0.03685292388997744,0.9405879023015059,1
1.5670498991165378,1.0545207980129565,1
0.44588527953680174,0.028627833014898182,1
-1.065177300747636,-0.6955026773604958,1
